boot_delta,null_delta
0.0027188992145962495,0.00258026058613436
-0.00038123169249168747,-0.0005198703209535773
0.007219112756431607,0.007080474127969717
-0.0008172857004792415,-0.0009559243289411312
-0.004122547761682995,-0.004261186390144885
-0.00476348313590594,-0.00490212176436783
-0.021014280117374447,-0.021152918745836337
-0.008813129912713788,-0.008951768541175678
0.0022358282832354217,0.002097189654773532
-0.01029183835151078,-0.01043047697997267
-0.01029085686785092,-0.01042949549631281
0.00023231335898906018,9.367473052717044e-05
-0.010668861736423186,-0.010807500364885076
-0.0009567452788350851,-0.0010953839072969749
-0.013943866413085784,-0.014082505041547674
-0.0012647529036058677,-0.0014033915320677574
-0.008744107759663848,-0.008882746388125739
0.006922488996996214,0.006783850368534324
0.0018022036455860569,0.0016635650171241672
0.00679985600092597,0.00666121737246408
-0.00808882816292292,-0.00822746679138481
-0.013526744762784594,-0.013665383391246485
-0.004205166445687971,-0.004343805074149861
0.01765758716847877,0.01751894854001688
-0.004843256621620474,-0.004981895250082364
0.008171328560818033,0.008032689932356143
0.004570090810457235,0.004431452181995345
0.008285187003179645,0.008146548374717755
-0.018931447919250097,-0.019070086547711987
-0.004722927383565372,-0.004861566012027262
0.0033480274056608356,0.003209388777198946
0.012099030955524236,0.011960392327062346
0.006134008489893136,0.005995369861431246
-0.0029565744781383774,-0.003095213106600267
-0.01553638199461949,-0.01567502062308138
0.005900376735810105,0.005761738107348215
-0.011656384366389836,-0.011795022994851726
-0.0036972434593475077,-0.0038358820878093974
0.00715734055300432,0.00701870192454243
-0.003046354579148617,-0.0031849932076105066
-0.007595219890830689,-0.007733858519292579
-0.006561495494732519,-0.0067001341231944095
-0.016214330358575293,-0.016352968987037184
-0.011556914054239299,-0.011695552682701189
-0.007337278224503923,-0.007475916852965813
0.01854742981151371,0.01840879118305182
0.0025589041775552854,0.0024202655490933958
0.0030910146332652814,0.0029523760048033917
0.006083498021540711,0.005944859393078821
-0.004994764965946647,-0.005133403594408537
-0.008179788670902313,-0.008318427299364203
-0.0035776254034746687,-0.0037162640319365584
-0.005450223659647794,-0.0055888622881096845
-0.0005352884103723705,-0.0006739270388342602
0.004074319485814479,0.003935680857352589
-0.008457584178120134,-0.008596222806582024
0.002676844497831924,0.0025382058693700343
0.0002954185879620256,0.00015677995950013588
-0.017574310611592127,-0.017712949240054017
-0.0018295275057980194,-0.001968166134259909
-0.001028384630959596,-0.0011670232594214857
-0.0029921499402469007,-0.0031307885687087904
-0.0017946928557946824,-0.001933331484256572
-0.00019039824194301127,-0.00032903687040490104
-0.0074944097515850456,-0.007633048380046936
-0.01697963030138017,-0.01711826892984206
0.00803454891299555,0.00789591028453366
-3.508935333171521e-05,-0.00017372798179360495
-0.0192007852890078,-0.01933942391746969
-0.00016693254004450505,-0.0003055711685063948
-0.005013731305525455,-0.005152369933987345
-0.0013649568239058499,-0.0015035954523677396
-0.005774331367802108,-0.005912969996263998
0.020347695469050638,0.020209056840588747
-0.01037924765772875,-0.01051788628619064
0.01314144848922029,0.0130028098607584
-0.009639649885237819,-0.009778288513699709
-0.016584553950748124,-0.016723192579210015
0.001516268201505724,0.0013776295730438344
-0.010822935607032916,-0.010961574235494806
0.01231395555787805,0.01217531692941616
-0.02504323303014217,-0.02518187165860406
-0.011788163775827254,-0.011926802404289144
0.003059314362898818,0.002920675734436928
0.004864343806260242,0.004725705177798352
-0.004607701053868932,-0.0047463396823308225
-0.011847079212031346,-0.011985717840493236
